arch_id,test_accuracy,test_precision,test_recall,test_f1_score,epoch_time_sec,num_params,num_flops,architecture,train_loss_epoch_1,train_acc_epoch_1,train_loss_epoch_2,train_acc_epoch_2,train_loss_epoch_3,train_acc_epoch_3,train_loss_epoch_4,train_acc_epoch_4,train_loss_epoch_5,train_acc_epoch_5
5228,0.5277,0.524300833,0.5277,0.523604066,99.20116997,53328,2128352,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=2,grid=10,act=SiLU)",1.92494327,30.294,1.600957654,42.56,1.482234246,47.078,1.414369725,49.7,1.360570351,51.606
5229,0.5087,0.510131195,0.5087,0.507207093,100.1015089,67728,2416352,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=2,grid=15,act=ReLU)",1.968782782,28.482,1.612512542,42.182,1.496942607,46.318,1.432300233,48.7,1.386627503,50.612
5230,0.501,0.502148195,0.501,0.49138059,98.44574618,67728,2416352,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=2,grid=15,act=GELU)",1.955918657,27.696,1.681695376,39.226,1.542543497,44.81,1.459292067,47.948,1.397580912,50.198
5231,0.4534,0.463708951,0.4534,0.432405952,98.13456416,67728,2416352,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=2,grid=15,act=SiLU)",1.975007093,28.03,1.711584556,38.456,1.60986681,42.244,1.551710844,44.644,1.505705823,46.172
5232,0.5403,0.545650673,0.5403,0.538285927,99.270329,82128,2704352,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=2,grid=20,act=ReLU)",1.839896212,33.22,1.542572269,44.678,1.421765645,49.568,1.340609732,52.492,1.281260048,54.478
5233,0.4747,0.472645401,0.4747,0.459771401,101.9019728,82128,2704352,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=2,grid=20,act=GELU)",1.9541763,28.65,1.668577009,40.232,1.577109413,43.602,1.52465457,45.6,1.488509279,46.674
5234,0.4849,0.485001952,0.4849,0.482255294,98.32244897,82128,2704352,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=2,grid=20,act=SiLU)",1.974735007,27.52,1.694598606,38.98,1.580735085,43.254,1.508980628,45.97,1.455951163,47.896
5235,0.5351,0.537312698,0.5351,0.534458315,101.2962551,41808,2157152,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=3,grid=5,act=ReLU)",1.856124567,33.058,1.53000285,45.156,1.423338502,49.122,1.365540013,51.284,1.327616873,52.688
5236,0.4809,0.48914292,0.4809,0.480318206,102.4852726,41808,2157152,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=3,grid=5,act=GELU)",1.998486927,26.862,1.696856906,38.338,1.590077035,42.994,1.52205907,45.464,1.477686879,47.234
5237,0.5231,0.523524348,0.5231,0.515988409,102.5631044,41808,2157152,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=3,grid=5,act=SiLU)",1.931040048,29.4,1.610638099,42.31,1.487316149,46.922,1.415545903,49.466,1.364860925,51.398
5238,0.5049,0.503698708,0.5049,0.495634695,103.1315174,50448,2407712,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=3,grid=8,act=ReLU)",1.883627203,31.774,1.59757017,43,1.4975558,46.762,1.433603205,48.81,1.384603242,50.784
5239,0.5162,0.512730361,0.5162,0.507984558,103.549473,50448,2407712,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=3,grid=8,act=GELU)",1.923674262,30.296,1.600074052,42.798,1.484856079,47.12,1.417941403,49.718,1.371306623,51.386
5240,0.496,0.496772746,0.496,0.492416766,103.7558372,50448,2407712,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=3,grid=8,act=SiLU)",1.910037324,30.874,1.627650819,41.576,1.516150282,45.84,1.4461259,48.22,1.404111177,49.814
5241,0.5108,0.531710979,0.5108,0.506144409,102.381999,56208,2574752,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=3,grid=10,act=ReLU)",1.883467017,31.796,1.584234074,43.428,1.457151571,48.086,1.383335828,50.892,1.332796098,52.67
5242,0.5281,0.524803973,0.5281,0.52182489,101.8072059,56208,2574752,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=3,grid=10,act=GELU)",1.892364806,31.58,1.557805104,44.442,1.440596977,48.864,1.373712509,51.224,1.326948141,52.986
5243,0.5162,0.511495972,0.5162,0.506719456,100.9012213,56208,2574752,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=3,grid=10,act=SiLU)",1.913627121,30.548,1.608010258,42.138,1.489862271,46.63,1.420106437,49.486,1.370121927,51.57
5244,0.4904,0.488859107,0.4904,0.484968214,102.0847921,70608,2992352,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=3,grid=15,act=ReLU)",1.952410359,28.89,1.706336641,38.682,1.596055635,42.764,1.501997214,46.238,1.448231155,48.274
5245,0.4813,0.477980025,0.4813,0.470349474,102.9427025,70608,2992352,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=3,grid=15,act=GELU)",1.924056715,30.3,1.645060613,40.458,1.551393014,44.064,1.493056389,46.47,1.456081649,47.906
5246,0.5243,0.520267529,0.5243,0.514814571,102.2947059,70608,2992352,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=3,grid=15,act=SiLU)",1.865677592,32.14,1.546735032,44.35,1.443715796,48.398,1.386365598,50.37,1.342724561,52.17
5247,0.4298,0.427514879,0.4298,0.427157855,103.3493323,85008,3409952,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=3,grid=20,act=ReLU)",1.997787454,27.496,1.781081515,35.788,1.704403488,39.028,1.65625154,41.096,1.621519857,42.292
5248,0.4976,0.500728073,0.4976,0.493595544,102.902163,85008,3409952,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=3,grid=20,act=GELU)",1.921646718,29.968,1.646466118,40.73,1.536967065,44.844,1.469400315,47.48,1.42022585,49.274
5249,0.5045,0.512016969,0.5045,0.501652507,102.5863464,85008,3409952,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=3,grid=20,act=SiLU)",1.859936191,33.15,1.565585295,44.222,1.47845354,47.312,1.426984973,49.052,1.38270897,50.752
5250,0.4663,0.459541554,0.4663,0.459312208,104.203728,44688,2551712,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=4,grid=5,act=ReLU)",2.00423913,26.144,1.753585888,37.244,1.64023412,41.168,1.568758681,43.742,1.524170569,45.274
5251,0.5256,0.524241218,0.5256,0.517887444,104.6357043,44688,2551712,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=4,grid=5,act=GELU)",1.934549912,29.154,1.61529413,42.248,1.493650876,46.826,1.419915194,49.722,1.366181548,51.618
5252,0.4829,0.495488359,0.4829,0.475178369,104.6365938,44688,2551712,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=4,grid=5,act=SiLU)",1.9987003,25.942,1.734584992,37.918,1.590923422,43.098,1.500082116,46.474,1.448077016,48.424
5253,0.5294,0.527894491,0.5294,0.527167974,104.4120383,53328,2880032,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=4,grid=8,act=ReLU)",1.84572493,33.174,1.552462668,44.362,1.438757308,48.598,1.377859347,50.898,1.330579548,52.58
5254,0.4921,0.49007642,0.4921,0.488692244,103.6524587,53328,2880032,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=4,grid=8,act=GELU)",1.982988661,27.614,1.652877565,40.688,1.537147076,44.852,1.475898614,47.09,1.435297867,48.622
5255,0.4985,0.506125639,0.4985,0.493991391,105.3347974,53328,2880032,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=4,grid=8,act=SiLU)",1.944342437,29.034,1.642740901,40.966,1.524369025,45.09,1.453117752,47.934,1.403808525,49.95
5256,0.5379,0.533909486,0.5379,0.530544332,104.3223069,59088,3098912,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=4,grid=10,act=ReLU)",1.90069729,30.46,1.561818004,43.86,1.44400418,48.446,1.369986037,51.028,1.316414387,53.274
5257,0.4705,0.468473962,0.4705,0.460134992,104.8906231,59088,3098912,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=4,grid=10,act=GELU)",1.973873917,27.036,1.715617409,37.722,1.610214194,42.132,1.545115889,44.658,1.502616443,46.214
5258,0.5196,0.531565994,0.5196,0.516844931,104.9841449,59088,3098912,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=4,grid=10,act=SiLU)",1.8228245,34.062,1.538712424,44.954,1.436092135,48.938,1.364602584,51.608,1.311494126,53.642
5259,0.5092,0.516545285,0.5092,0.50767683,105.3915434,73488,3646112,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=4,grid=15,act=ReLU)",1.921112999,30.114,1.620222361,41.856,1.512180272,45.734,1.439375994,48.78,1.394510026,50.294
5260,0.5207,0.524461407,0.5207,0.519165025,105.7479794,73488,3646112,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=4,grid=15,act=GELU)",1.878261328,31.796,1.569958516,43.846,1.45473907,48.036,1.385434039,50.538,1.334301602,52.47
5261,0.5156,0.520327679,0.5156,0.51448639,105.4242189,73488,3646112,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=4,grid=15,act=SiLU)",1.872391811,31.986,1.576735429,43.486,1.466667918,47.756,1.396222018,50.514,1.343592823,52.314
5262,0.5481,0.548480262,0.5481,0.545118616,106.5925055,87888,4193312,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=4,grid=20,act=ReLU)",1.791471861,35.002,1.46978914,47.36,1.376248306,51.036,1.316724279,53.246,1.27567795,54.87
5263,0.4905,0.49927478,0.4905,0.485348701,108.1222248,87888,4193312,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=4,grid=20,act=GELU)",1.913201659,30.566,1.601365481,41.768,1.505822545,45.634,1.448427867,47.884,1.402380669,49.646
5264,0.5081,0.506147611,0.5081,0.496379813,105.5104709,87888,4193312,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=4,grid=20,act=SiLU)",1.844831736,33.612,1.560675826,44.124,1.461845888,47.602,1.397829589,49.984,1.352646677,51.93
5265,0.4894,0.498696308,0.4894,0.490314764,109.2627788,47568,3024032,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=5,grid=5,act=ReLU)",1.966409095,28.184,1.671391284,40.152,1.548493199,44.712,1.479279572,47.374,1.433601872,48.722
5266,0.4848,0.486498078,0.4848,0.480739683,111.9117274,47568,3024032,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=5,grid=5,act=GELU)",2.012756728,25.888,1.708156884,39.094,1.577115,43.682,1.513187936,45.93,1.466980449,47.71
5267,0.494,0.498212867,0.494,0.492250734,110.0681136,47568,3024032,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=5,grid=5,act=SiLU)",1.949664505,28.284,1.667983916,39.26,1.553048207,43.826,1.480275043,46.754,1.43658777,48.214
5268,0.5027,0.497701656,0.5027,0.496182391,109.010129,56208,3430112,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=5,grid=8,act=ReLU)",1.930430602,29.584,1.60794206,42.222,1.500207295,46.32,1.441240905,48.488,1.401286108,49.818
5269,0.5164,0.514450675,0.5164,0.505059539,110.7267599,56208,3430112,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=5,grid=8,act=GELU)",1.870953236,32.602,1.545505293,44.922,1.442081595,48.816,1.379715883,50.868,1.329901045,52.828
5270,0.5266,0.528576767,0.5266,0.525285604,108.8514817,56208,3430112,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=5,grid=8,act=SiLU)",1.897698134,30.872,1.58825988,43.272,1.472357949,47.52,1.406395725,50.066,1.353989869,52.094
5271,0.5067,0.513999345,0.5067,0.498297857,108.996681,61968,3700832,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=5,grid=10,act=ReLU)",1.862198306,32.084,1.560064678,44.096,1.458300282,47.922,1.390693215,50.092,1.341113479,52.304
5272,0.4701,0.479541936,0.4701,0.462442805,107.8326156,61968,3700832,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=5,grid=10,act=GELU)",2.015426008,26.002,1.761297437,36.894,1.617628871,42.124,1.539574249,45.062,1.488655728,47
5273,0.4765,0.477474182,0.4765,0.468031513,107.6828449,61968,3700832,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=5,grid=10,act=SiLU)",1.935406242,29.572,1.63560087,41.4,1.538671755,45.218,1.483456546,47.164,1.439576378,48.76
5274,0.5161,0.511716418,0.5161,0.509316249,108.5384846,76368,4377632,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=5,grid=15,act=ReLU)",1.832417791,34.044,1.542456027,44.752,1.445985064,48.082,1.387495349,50.494,1.341617601,52.3
5275,0.4845,0.490564468,0.4845,0.473962057,108.9683628,76368,4377632,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=5,grid=15,act=GELU)",1.950250755,29.062,1.632112117,41.428,1.513443005,45.826,1.446500332,48.26,1.400344056,49.788
5276,0.51,0.510854613,0.51,0.504535155,109.1973035,76368,4377632,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=5,grid=15,act=SiLU)",1.949348428,28.694,1.646339274,41.21,1.500581137,46.626,1.422958785,49.462,1.373491479,51.004
5277,0.4866,0.48831124,0.4866,0.482269506,110.2386611,90768,5054432,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=5,grid=20,act=ReLU)",1.933939462,29.638,1.650734014,40.686,1.55157602,44.546,1.491455598,46.56,1.449410284,48.336
5278,0.5038,0.508123716,0.5038,0.503818836,111.4826574,90768,5054432,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=5,grid=20,act=GELU)",1.99027596,27.114,1.730764929,37.676,1.53856301,44.91,1.450173925,47.968,1.397409302,50.194
5279,0.5128,0.517818937,0.5128,0.512051424,111.5518541,90768,5054432,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=5,p=1) -> KAN(order=5,grid=20,act=SiLU)",1.836172671,33.788,1.547156365,44.578,1.453630622,48.014,1.39425074,50.09,1.348310186,51.812
5280,0.4624,0.466750963,0.4624,0.451065486,100.1680794,28176,648160,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=2,grid=5,act=ReLU)",1.883578698,32.054,1.631500288,41.048,1.549131294,44.082,1.502047045,45.932,1.470784793,46.986
5281,0.4407,0.433309598,0.4407,0.430360248,99.90182805,28176,648160,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=2,grid=5,act=GELU)",2.059698946,22.95,1.733362841,36.816,1.641000222,40.2,1.592008283,41.896,1.558683421,43.458
5282,0.3755,0.375616496,0.3755,0.366191976,98.43481517,28176,648160,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=2,grid=5,act=SiLU)",2.093021763,21.878,1.859791278,31.87,1.783075718,34.908,1.740422884,36.22,1.709472996,37.082
5283,0.46,0.454361847,0.46,0.449711787,99.19974589,29136,667360,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=2,grid=8,act=ReLU)",1.918893934,29.864,1.650934738,40.108,1.567816681,43.282,1.522254316,44.976,1.492868463,46.142
5284,0.4605,0.468211862,0.4605,0.45633259,99.51118064,29136,667360,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=2,grid=8,act=GELU)",1.975856707,28.192,1.713229535,37.874,1.612329244,41.534,1.551778183,43.706,1.516468334,45.176
5285,0.4509,0.451178498,0.4509,0.444918732,100.2123384,29136,667360,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=2,grid=8,act=SiLU)",1.96145479,28.438,1.728772398,37.844,1.632816951,41.226,1.582926607,42.954,1.552018517,44.02
5286,0.42,0.4220942,0.42,0.417345274,98.77273941,29776,680160,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=2,grid=10,act=ReLU)",1.993592069,27.924,1.764751979,36.388,1.69633393,38.984,1.653522775,40.506,1.623459604,41.564
5287,0.4551,0.449282556,0.4551,0.444667696,98.34464622,29776,680160,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=2,grid=10,act=GELU)",1.959519103,28.714,1.729100959,37.782,1.632595177,41.032,1.582415564,42.962,1.549237814,44.226
5288,0.3989,0.390258456,0.3989,0.382623885,99.50132728,29776,680160,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=2,grid=10,act=SiLU)",2.074074792,22.912,1.893656964,30.766,1.785126256,35.21,1.717105916,37.248,1.669082684,38.854
5289,0.4203,0.416146025,0.4203,0.404084324,101.1101656,31376,712160,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=2,grid=15,act=ReLU)",2.029707162,26.012,1.809683871,35.054,1.725072509,38.24,1.676060076,40.048,1.643857182,40.964
5290,0.4518,0.46423133,0.4518,0.445382363,99.01305413,31376,712160,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=2,grid=15,act=GELU)",1.974265577,27.214,1.708125919,38.564,1.601854059,42.294,1.557261479,44.008,1.527804245,45.256
5291,0.4044,0.392726073,0.4044,0.386114924,98.70679188,31376,712160,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=2,grid=15,act=SiLU)",2.06245868,23.438,1.847617777,32.556,1.740303485,36.592,1.68473802,38.45,1.654054178,39.456
5292,0.4675,0.468336249,0.4675,0.460355446,98.6679306,32976,744160,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=2,grid=20,act=ReLU)",1.948659522,29.218,1.699595464,39.226,1.586466977,43.116,1.531623432,44.906,1.498827032,46.026
5293,0.421,0.432491007,0.421,0.421066687,100.9863999,32976,744160,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=2,grid=20,act=GELU)",2.060013853,23.25,1.808541808,34.92,1.70427392,38.564,1.647316357,40.584,1.608618725,41.926
5294,0.4776,0.474476549,0.4776,0.467214452,99.5893476,32976,744160,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=2,grid=20,act=SiLU)",1.948159363,29.436,1.669417255,40.134,1.568650282,43.798,1.51464308,45.726,1.484576888,46.56
5295,0.436,0.44186071,0.436,0.430033497,102.3252904,28496,683360,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=3,grid=5,act=ReLU)",2.025532985,26.048,1.774064039,35.786,1.671879223,39.64,1.607183365,42.066,1.565977199,43.86
5296,0.1,0.01,0.1,0.018181818,103.8428402,28496,683360,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=3,grid=5,act=GELU)",2.302881566,9.858,2.302713301,9.682,2.302627075,9.902,2.302618117,9.914,2.302640772,9.912
5297,0.4624,0.477484577,0.4624,0.463265154,103.4854248,28496,683360,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=3,grid=5,act=SiLU)",1.952022021,28.08,1.687597133,38.974,1.565779872,43.652,1.504203339,45.858,1.470725169,47.006
5298,0.3734,0.368652218,0.3734,0.357277203,101.9736559,29456,711200,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=3,grid=8,act=ReLU)",2.080082011,21.912,1.844615289,32.366,1.761870888,35.002,1.714496475,36.708,1.679305614,37.772
5299,0.4657,0.462237893,0.4657,0.451921074,102.3847771,29456,711200,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=3,grid=8,act=GELU)",1.98191584,27.528,1.736728455,38.006,1.61919366,42.262,1.55705186,44.346,1.512783917,45.838
5300,0.3902,0.373680329,0.3902,0.368354582,106.5658007,29456,711200,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=3,grid=8,act=SiLU)",2.043733563,23.922,1.824326977,32.986,1.761541553,35.676,1.717460679,37.49,1.687338072,38.542
5301,0.4589,0.463506619,0.4589,0.448466757,104.6084323,30096,729760,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=3,grid=10,act=ReLU)",1.941984779,29.152,1.685852625,38.874,1.598112629,42.276,1.541026789,44.458,1.503316462,45.8
5302,0.4555,0.458453685,0.4555,0.451809896,103.3611929,30096,729760,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=3,grid=10,act=GELU)",1.983233254,27.534,1.74094052,37.194,1.648435064,40.454,1.587537411,42.946,1.537998174,44.3
5303,0.351,0.346950602,0.351,0.318447552,105.8181241,30096,729760,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=3,grid=10,act=SiLU)",2.099497487,20.704,1.976960768,26.102,1.890413486,30.52,1.824628578,33.088,1.765774437,35.22
5304,0.4586,0.452581034,0.4586,0.452373133,102.9194152,31696,776160,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=3,grid=15,act=ReLU)",1.991057991,27.232,1.737701059,36.874,1.617805118,41.12,1.561994434,43.094,1.524371323,44.76
5305,0.4227,0.415281746,0.4227,0.405752379,103.3524482,31696,776160,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=3,grid=15,act=GELU)",2.024014162,24.746,1.827501543,33.928,1.717550903,38.118,1.652424665,40.27,1.603015201,42.002
5306,0.4119,0.422267798,0.4119,0.396089951,101.9142647,31696,776160,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=3,grid=15,act=SiLU)",2.065595815,22.526,1.847409405,31.904,1.734257809,36.156,1.665220597,39.022,1.619474916,40.838
5307,0.4419,0.436999292,0.4419,0.432724667,104.0922418,33296,822560,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=3,grid=20,act=ReLU)",2.01485614,26.95,1.758325181,36.626,1.667854624,39.926,1.618700042,41.772,1.58182238,43.236
5308,0.3588,0.347360705,0.3588,0.335645902,102.3279829,33296,822560,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=3,grid=20,act=GELU)",2.122272116,20.8,1.893225345,30.716,1.829155232,33.348,1.783959058,34.462,1.751437615,35.574
5309,0.4484,0.442143656,0.4484,0.428370184,102.5568671,33296,822560,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=3,grid=20,act=SiLU)",1.958035585,27.804,1.691568159,38.56,1.601579329,41.814,1.554167066,43.786,1.521891981,45.066
5310,0.3782,0.372870846,0.3782,0.361682733,106.1670687,28816,727200,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=4,grid=5,act=ReLU)",2.07272107,22.068,1.90109688,29.144,1.832017551,32.344,1.76699185,35.488,1.722069798,37.286
5311,0.462,0.460642217,0.462,0.456131169,105.6204736,28816,727200,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=4,grid=5,act=GELU)",1.950571881,28.476,1.69719058,38.18,1.609269518,41.506,1.553336498,43.498,1.515258184,45.11
5312,0.3921,0.383463005,0.3921,0.377808492,105.9061821,28816,727200,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=4,grid=5,act=SiLU)",2.071991579,22.118,1.873021693,29.75,1.763971182,34.554,1.706488148,36.772,1.664925277,38.288
5313,0.4137,0.417006678,0.4137,0.399404003,106.634788,29776,763680,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=4,grid=8,act=ReLU)",2.037802684,24.926,1.826669244,33.912,1.733960218,37.384,1.674098051,39.87,1.638093793,40.88
5314,0.3802,0.383147942,0.3802,0.359731335,106.1011503,29776,763680,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=4,grid=8,act=GELU)",2.110235433,21.586,1.863297672,32.462,1.786179744,35.54,1.746413737,37.06,1.716384379,38.01
5315,0.449,0.439941816,0.449,0.439277014,105.6341615,29776,763680,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=4,grid=8,act=SiLU)",2.031250149,25.152,1.784186363,35.726,1.684580908,39.296,1.615294179,41.55,1.570294972,43.418
